#,Número de artículo,Descripción del artículo,En stock,Último precio de compra,Ubicacion
1000,R000987,Faja 11A – 1005,0.0000,0.000000,B2.2
1001,R000988,Faja 13A – 5401,0.0000,0.000000,B2.2
1002,R000989,Faja 13AV – 1744,0.0000,0.000000,B2.2
1003,R000990,Faja 3/4,1.0000,0.000000,B2.2
1004,R000991,Faja A – 27,3.0000,0.000000,B2.2
1005,R000992,Faja A – 28,6.0000,0.000000,B2.2
1006,R000993,Faja A – 32,3.0000,28.125000,B2.2
1007,R000994,Faja A – 34,0.0000,0.000000,B2.2
1008,R000995,Faja A – 35,3.0000,23.215000,B2.2
1009,R000996,Faja A – 38,3.0000,0.000000,B2.2
1010,R000997,Faja A – 40,2.0000,0.000000,B2.2
1011,R000998,Faja A – 43,0.0000,0.000000,B2.2
1012,R000999,Faja A – 45,0.0000,0.000000,B2.2
1013,R001000,Faja A – 46,2.0000,0.000000,B2.2
1014,R001001,Faja A – 47,0.0000,0.000000,B2.2
1015,R001002,Faja A – 54,0.0000,0.000000,B2.2
1016,R001003,Faja A – 56,2.0000,0.000000,B2.2
1017,R001004,Faja A – 57,0.0000,0.000000,B2.2
1018,R001005,Faja A – 62,0.0000,0.000000,B2.2
1019,R001006,Faja A – 63,0.0000,0.000000,B2.2
1020,R001007,Faja A – 64,2.0000,0.000000,B2.2
1021,R001008,Faja A – 66,2.0000,0.000000,B2.2
1022,R001009,Faja A – 74,4.0000,0.000000,B2.2
1023,R001010,Faja A – 76,0.0000,0.000000,B2.2
1024,R001011,Faja A – 80,2.0000,0.000000,B2.2
1025,R001012,Faja A – 89,2.0000,0.000000,B2.2
1026,R001013,Faja A – 99,1.0000,0.000000,B2.2
1027,R001014,Faja A – 120,4.0000,0.000000,B2.2
1028,R001015,Faja A – 124,0.0000,0.000000,B2.2
1029,R001016,Faja B – 42,0.0000,0.000000,B2.2
1030,R001017,Faja B – 43,1.0000,0.000000,B2.2
1031,R001018,Faja B – 50,3.0000,0.000000,B2.2
1032,R001019,Faja B – 51,0.0000,0.000000,B2.2
1033,R001020,Faja B – 68,7.0000,0.000000,B2.2
1034,R001021,Faja B – 76,1.0000,0.000000,B2.2
1035,R001022,Faja B – 85,2.0000,0.000000,B2.2
1036,R001023,Faja B – 86,4.0000,0.000000,B2.2
1037,R001024,Faja B – 92,1.0000,0.000000,B2.2
1038,R001025,Faja B – 100,1.0000,0.000000,B2.2
1039,R001026,Faja B – 102,4.0000,0.000000,B2.2
1040,R001027,Faja B – 124,3.0000,0.000000,B2.2
1041,R001028,Faja BP – 93,2.0000,0.000000,B2.2
1042,R001029,Faja F – 45,2.0000,0.000000,B2.2
1043,R001030,Faja FM – 29,0.0000,0.000000,B2.2
1044,R001031,Faja FM – 63,2.0000,0.000000,B2.2
1045,R001032,Faja M – 64,0.0000,0.000000,B2.2
1046,R001033,Faja S – 7320X,1.0000,0.000000,B2.2
1047,R001034,Faja 11AV – 0900   15361,1.0000,0.000000,B2.3
1048,R001035,Faja 11AV – 965   15380,2.0000,0.000000,B2.3
1049,R001036,Faja 13 x 690,1.0000,0.000000,B2.3
1050,R001037,Faja 13A – 1055,1.0000,0.000000,B2.3
1051,R001038,Faja 13A – 1120,1.0000,0.000000,B2.3
1052,R001039,Faja 13A – 1220,2.0000,0.000000,B2.3
1053,R001040,Faja 15AV – 0900   22360,1.0000,0.000000,B2.3
1054,R001041,Faja 17 – 1880,2.0000,0.000000,B2.3
1055,R001042,Faja 3AV – 1130,2.0000,0.000000,B2.3
1056,R001043,Faja 3LX – 310,1.0000,0.000000,B2.3
1057,R001044,Faja 3VX – 450,3.0000,0.000000,B2.3
1058,R001045,Faja 41513    4595:2,1.0000,0.000000,B2.3
1059,R001046,Faja 54013   2795:13,1.0000,0.000000,B2.3
1060,R001047,Faja BP – 75,2.0000,0.000000,B2.3
1061,R001048,Faja BX – 33,1.0000,0.000000,B2.3
1062,R001049,Faja FM – 32,1.0000,0.000000,B2.3
1063,R001050,Faja FM – 42,2.0000,0.000000,B2.3
1064,R001051,Faja FM – 45,1.0000,0.000000,B2.3
1065,R001052,Faja K 10 x 950,1.0000,0.000000,B2.3
1066,R001053,Faja S – 7370X,2.0000,0.000000,B2.3
1067,R001054,Faja S – 7390,1.0000,0.000000,B2.3
1068,R001055,Eje de expulsor de anillo de galón,3.0000,0.000000,B2.4
1069,R001056,Cadena doble JWIS tramo de 28.5 cm,1.0000,0.000000,B3.2
1070,R001057,Cadena MCC 06B,1.0000,0.000000,B3.2
1071,R001058,Cadena Perry england,1.0000,0.000000,B3.2
1072,R001059,Cadena Regina,1.0000,0.000000,B3.2
1073,R001060,Cadena L – B 40,1.0000,0.000000,B3.2
1074,R001061,Cadena LB 41FMC,1.0000,0.000000,B3.2
1075,R001062,Cadena DID 520DS,1.0000,0.000000,B3.2
1076,R001063,Cadena CCM 41,1.0000,0.000000,B3.2
1077,R001064,Cadena LG 80,1.0000,0.000000,B3.2
1078,R001065,Cadena Renold engled,1.0000,0.000000,B3.2
1079,R001066,Cadena ACME 40,1.0000,0.000000,B3.2
1080,R001067,Cadena LB 06B FMO,1.0000,0.000000,B3.2
1081,R001068,Cadena Cial,1.0000,0.000000,B3.2
1082,R001069,Cadena EH 428,1.0000,0.000000,B3.2
1083,R001070,Cadena 05B-1,2.5000,0.000000,B3.2
1084,R001071,Cadena joresa SPAIN,3.0000,0.000000,B3.2
1085,R001072,Cadena MCC 25,3.0000,0.000000,B3.2
1086,R001073,Cadena JWIS tramo 28.5 cm,4.0000,0.000000,B3.2
1087,R001074,Cadena REX german 08B,6.0000,0.000000,B3.2
1088,R001075,Cadena 06B – 3,6.0000,0.000000,B3.2
1089,R001076,Uniones para cadena de 1/4” (caja),1.0000,0.000000,B3.3
1090,R001077,Unidad de poder FMI clas 1852 E 105,1.0000,0.000000,B3.3
1091,R001078,Unidad de poder FMI clas 1852 E 106,1.0000,0.000000,B3.3
1092,R001079,Unidad de poder FMI clas 1852 E 108,1.0000,0.000000,B3.3
1093,R001080,Unidad de poder FMI clas 1852 E 203,1.0000,0.000000,B3.3
1094,R001081,Unidad de poder FMI clas 1852 E 204,1.0000,0.000000,B3.3
1095,R001082,Unidad de poder FMI clas 1852 E 208,1.0000,0.000000,B3.3
1096,R001083,Unidad de poder FMI clas 1852 E 304,1.0000,0.000000,B3.3
1097,R001084,Unidad de poder FMI clas 1852 E 502,1.0000,0.000000,B3.3
1098,R001085,Unidad de poder FMI clas 1852 E 601,1.0000,0.000000,B3.3
1099,R001086,Cilindro 4/208705 de 1/8”,1.0000,0.000000,B3.3
1100,R001087,Electroválvula ELCPM/02400  24 VDC,1.0000,0.000000,B3.3
1101,R001088,Kit de reparación de cilindro,1.0000,0.000000,B3.3
1102,R001089,"Electroválvula 300-C-4, O-B-MS de 1/4”",1.0000,0.000000,B3.3
1103,R001090,Kit de sellos de reparación de válvula solenoide LUCIFER,1.0000,0.000000,B3.3
1104,R001091,Distribuidor 4 vías M-446317,1.0000,0.000000,B3.3
1105,R001092,Bobina 482993 LUCIFER,1.0000,0.000000,B3.3
1106,R001093,Válvula neumática 3/2 de 1/4” con enclavamiento,1.0000,0.000000,B3.3
1107,R001094,Válvula neumática 5/2 de 1/4”,1.0000,0.000000,B3.3
1108,R001095,Unidad de poder FMI clas 1852 E 601,2.0000,0.000000,B3.3
1109,R001096,Filtro de bomba de vacío,2.0000,0.000000,B3.3
1110,R001097,Filtros bomba de vacío,2.0000,0.000000,B3.3
1111,R001098,Engranaje helicoidal A831AB160000B,2.0000,0.000000,B3.3
1112,R001099,Pistón 86400 361902030,2.0000,0.000000,B3.3
1113,R001100,Engranaje fibra fenólica,3.0000,0.000000,B3.3
1114,R001101,Unidad de poder FMI clas 1852 E 401B,3.0000,0.000000,B3.3
1115,R001102,Engranaje helicoidal FMI 6P24x24,4.0000,0.000000,B3.3
1116,R001103,Orines de NYLON EPOP 311 QZ,4.0000,0.000000,B3.3
1117,R001104,Kit de reparación de válvula solenoide LUCIFER,4.0000,0.000000,B3.3
1118,R001105,Válvula de bola de 1/4”,13.0000,28.571000,B3.3
1119,R001106,Boquilla engomadora,9.0000,0.000000,B3.3
1120,R001107,Lámpara 099 B495 110V,10.0000,0.000000,B3.3
1121,R001108,Retenedor 28x40x7,9.0000,0.000000,B3.3
1122,R001109,Resortes 86400 A866BC410000A,10.0000,0.000000,B3.3
1123,R001110,Polea dentada,13.0000,0.000000,B3.3
1124,R001111,Faja D6 x 547 mm,0.0000,0.000000,B3.4
1125,R001112,Faja D5 x 475,1.0000,0.000000,B3.4
1126,R001113,Chuck de tres mordazas,1.0000,0.000000,B3.4
1127,R001114,"Estación de preincersion, SOUDRONIC NORMA",1.0000,0.000000,C1.0
1128,R001115,Filtro color verde 71/123 x 420,1.0000,0.000000,C1.0
1129,R001116,Filtro de papel 76/130 x 305,2.0000,0.000000,C1.0
1130,R001117,Filtro de papel amarillo 71/123 x 420,3.0000,0.000000,C1.0
1131,R001118,"Imanes alimentador M14201/06, 39 x 16 x 402",1.0000,0.000000,C1.1
1132,R001119,"Imanes alimentador M14201/05, 39 x 16 x 402",1.0000,0.000000,C1.1
1133,R001120,"Imanes alimentador M14201/03, 29 x 16 x 402",1.0000,0.000000,C1.1
1134,R001121,"Imanes alimentador M14201/04, 29 x 16 x 402",1.0000,0.000000,C1.1
1135,R001122,"Imanes alimentador M14201/02, 19 x 16 x 402",1.0000,0.000000,C1.1
1136,R001123,"Imanes alimentador M14201/01, 19 x 16 x 402",1.0000,0.000000,C1.1
1137,R001124,Brazo aplicador de polvo 25 01331.10. 10 mm,1.0000,0.000000,C1.1
1138,R001125,Brazo aplicador de polvo FREIAG 13477,1.0000,0.000000,C1.1
1139,R001126,Brazo aplicador de polvo con cascada FREIAG 38194/109*,1.0000,0.000000,C1.1
1140,R001127,Rodillo 62M-4-10471,1.0000,0.000000,C1.1
1141,R001128,Base para aplicador de polvo M 317818 D52-64,1.0000,0.000000,C1.1
1142,R001129,Guía Z de acero inoxidable 2 -10048,1.0000,0.000000,C1.1
1143,R001130,Base Metálica de acero inoxidable,1.0000,0.000000,C1.1
1144,R001131,Barra de guía FLEXER de acero inoxidable 62M 305020,1.0000,0.000000,C1.1
1145,R001132,Barra de guía  de acero al carbón  M 29699,1.0000,0.000000,C1.1
1146,R001133,Barra de guía  de acero al carbón  M 396990,1.0000,0.000000,C1.1
1147,R001134,"Base tipo I de D135-149 M-303054, de acero inoxidable",2.0000,0.000000,C1.1
1148,R001135,"Base tipo I de D150-165 M-303054, de acero inoxidable",2.0000,0.000000,C1.1
1149,R001136,"Base tipo I de D95-134 M-303054, de acero inoxidable",2.0000,0.000000,C1.1
1150,R001137,"Barra de acero al carbón M14202/01, 19 x 16 x 402",2.0000,0.000000,C1.1
1151,R001138,"Correderas de acero al carbón 17253, 30 x 40 x 120",2.0000,0.000000,C1.1
1152,R001139,Base para aplicador de polvo M 317816 D65-89,2.0000,0.000000,C1.1
1153,R001140,Brazo aplicador de polvo FREIAG 41345,1.0000,0.000000,C1.1
1154,R001141,"Eje guía D20 x 402, 62M-426389",2.0000,0.000000,C1.1
1155,R001142,Eje de acero al carbón FREIAG 13123,2.0000,0.000000,C1.1
1156,R001143,Barras de sujeción M426372,4.0000,0.000000,C1.1
1157,R001144,Rodillo cerámico SOUDRONC 62M – 403942,88.0000,0.000000,C1.1
1158,R001145,Sistema de accionamiento de alambre,1.0000,0.000000,C1.2
1159,R001146,Barra de tungsteno de flexer,1.0000,0.000000,C1.2
1160,R001147,Base para apilador de lámina flexer,1.0000,0.000000,C1.2
1161,R001148,Base para rueda de soldar superior SOUDRONIC,1.0000,0.000000,C1.2
1162,R001149,Cadena de rodillos con levas de cadena,2.0000,0.000000,C1.2
1163,R001150,Cincho metálico de 10 x 0.6 x 15230,4.0000,0.000000,C1.2
1164,R001151,Cincho metálico de 12 x 0.6 x 15230,4.0000,0.000000,C1.2
1165,R001152,Cincho metálico de 15 x 0.6 x 15230,2.0000,0.000000,C1.2
1166,R001153,"Eje 62N-4-10471, 20 x 25 x 405",1.0000,0.000000,C1.2
1167,R001154,Extensión para brazo aplicador de polvo,2.0000,0.000000,C1.2
1168,R001155,Polea dentada 24 dientes paso 10 mm,1.0000,0.000000,C1.2
1169,R001156,Rodillo de flexer Soudronic,1.0000,0.000000,C1.2
1170,R001157,"Válvula 5/2 pilotada de 1/4 NPT, 24VDC",1.0000,0.000000,C1.2
1171,R001158,"Faja verde 2750 20 x 06, FREIAG 19786",0.0000,0.000000,C1.3
1172,R001159,Faja de hule  - lona de 3” x 13 m,1.0000,0.000000,C1.3
1173,R001160,Faja verde 3460 x 12 x 08,1.0000,0.000000,C1.3
1174,R001161,Faja de 2” x 9170 x 2 mm,1.0000,0.000000,C1.3
1175,R001162,"Filtro MXP – 95 – 537, 4.438.0003",1.0000,0.000000,C1.3
1176,R001163,"Faja verde 2772 x 20 x 06, FREIAG 17682",6.0000,0.000000,C1.3
1177,R001164,Faja verde 600 x 12 x 04,2.0000,0.000000,C1.3
1178,R001165,"Faja verde 3570 x 12 x 06, FREIAG 12268",3.0000,"1,654.503333",C1.3
1179,R001166,"Filtro MXP – 95 – 550, 4.438.0004",2.0000,0.000000,C1.3
1180,R001167,Recipientes para barniz,2.0000,0.000000,C1.3
1181,R001168,Faja verde 3050 x 10 x 04,3.0000,0.000000,C1.3
1182,R001169,"Faja verde 3460 x 12 x 06, FREIAG 12269",3.0000,"1,448.510000",C1.3
1183,R001170,Correa 3VX850,3.0000,0.000000,C1.3
1184,R001171,Sellos de 7”/8” x 1/2”,3.0000,0.000000,C1.3
1185,R001172,"Cobertores de uniones, FREIAG 17761 + 17765",4.0000,0.000000,C1.3
1186,R001173,Tornillo cabeza hexagonal M12 x 25 y parte cilíndrica de 30,5.0000,0.000000,C1.3
1187,R001175,Correa 32 T10 x 880,3.0000,0.000000,C1.4
1188,R001176,Correa 25 T05 x 720,2.0000,0.000000,C1.4
1189,R001177,Anulado/continuacion anterior,0.0000,0.000000,C1.4
1190,R001178,Correa 25 DL T10 x 840,6.0000,0.000000,C1.4
1191,R001179,Correa 25 DL T05 x 1100,2.0000,0.000000,C1.4
1192,R001180,Correa 16 T05 x 560,4.0000,0.000000,C1.4
1193,R001181,Correa 25 DL T05 x 940,3.0000,245.535000,C1.4
1194,R001182,Correa 16 T05 x 480,4.0000,141.965000,C1.4
1195,R001183,Correa 32 T10 x 1210,5.0000,0.000000,C1.4
1196,R001184,Correa 25 T05 x 560,4.0000,80.355000,C1.4
1197,R001185,Correa 25 T05 x 455,5.0000,0.000000,C1.4
1198,R001186,Faja T05 x 16 x 480,10.0000,102.680000,C1.4
1199,R001187,Correa 25 T05 x 545,3.0000,0.000000,C1.4
1200,R001188,Correa 32 DL T10 1610,1.0000,0.000000,C1.4
1201,R001189,Correa 25 T10 x 1210,4.0000,0.000000,C1.4
1202,R001190,Correa 16 T10 x 1880,3.0000,709.820000,C1.4
1203,R001191,Correa 25 T10 x 1560,4.0000,0.000000,C1.4
1204,R001192,Correa 25 T10 x 600,4.0000,0.000000,C1.4
1205,R001193,Correa 20 T10 x 700,4.0000,0.000000,C1.4
1206,R001194,Correa 32 T10 x 1560,6.0000,0.000000,C1.4
1207,R001195,Correa 16 T10 x 810,5.0000,156.250000,C1.4
1208,R001196,Correa 25 T05 x 480,3.0000,156.250000,C1.4
1209,R001197,Correa 32 T10 x 1350,2.0000,0.000000,C1.4
1210,R001198,Correa 32 T10 x 1610,3.0000,0.000000,C1.4
1211,R001199,Correa 16 T05 x 500,2.0000,0.000000,C1.4
1212,R001200,Correa 25 T10 x 920,2.0000,0.000000,C1.4
1213,R001201,Correa 25 T05 x 500,3.0000,0.000000,C1.4
1214,R001202,Correa 32 DL T10 x 1420,4.0000,0.000000,C1.4
1215,R001203,Correa 16 T05 x 780,6.0000,0.000000,C1.4
1216,R001204,Correa 25 T10 x 1460,4.0000,330.360000,C1.4
1217,R001205,Correa 25 T10 x 700,7.0000,0.000000,C1.4
1218,R001206,"Correa 25 T10 x 2800 – V – PAZ – T, 62M-480710/01",2.0000,0.000000,C1.4
1219,R001207,Correa 25 T10 x 2800 – V – D0110,2.0000,0.000000,C1.4
1220,R001208,Base para relé,6.0000,0.000000,C2.1
1221,R001209,Cabezal de lámpara de señalización SQUARED ROJA,1.0000,0.000000,C2.1
1222,R001210,Cabezal de lámpara de señalización SQUARED ROJA VERDE,1.0000,0.000000,C2.1
1223,R001211,Cámara de contactos,1.0000,0.000000,C2.1
1224,R001212,Conmutador de manecilla SQUARED,1.0000,0.000000,C2.1
1225,R001213,Control de velocidad US425 02,1.0000,0.000000,C2.1
1226,R001214,Control electrónico PID-48-101000,1.0000,0.000000,C2.1
1227,R001215,Guardamotor termomagnético NS2-25X 0.63 – 1A 495180,1.0000,0.000000,C2.1
1228,R001216,Guardamotor termomagnético NS2-25X 1 – 1.6A 495181,1.0000,0.000000,C2.1
1229,R001217,Guardamotor termomagnético NS2-25X 1.6 – 2.5A 495182,1.0000,0.000000,C2.1
1230,R001218,Guardamotor termomagnético NS2-25X 2.5 – 4A 495183,1.0000,0.000000,C2.1
1231,R001219,Guardamotor termomagnético NS2-25X 4 – 6.3A 495184,1.0000,0.000000,C2.1
1232,R001220,Guardamotor termomagnético NS2-25X 6 – 10A 495185,1.0000,0.000000,C2.1
1233,R001221,Pantalla medidor de GAS EKM,1.0000,0.000000,C2.1
1234,R001222,Portalámparas SQUARED,1.0000,0.000000,C2.1
1235,R001223,Pulsador,1.0000,0.000000,C2.1
1236,R001224,"Pulsador de seta, liberación por giro",1.0000,0.000000,C2.1
1237,R001225,Relé 110/120V,4.0000,0.000000,C2.1
1238,R001226,Relé 220/240V,4.0000,0.000000,C2.1
1239,R001227,Relé 24V,3.0000,0.000000,C2.1
1240,R001228,Rit switch,10.0000,0.000000,C2.1
1241,R001229,"Sensor Capacitivo KI-2015-BBOW, D30 mm",0.0000,0.000000,C2.1
1242,R001230,Sensor Capacitivo KI-3015APKG,1.0000,0.000000,C2.1
1243,R001231,"Sensor inductivo, E57EAL8T110SP, NPN NO, D08mm",5.0000,0.000000,C2.1
1244,R001232,"Sensor inductivo, NPN N.O, D10mm",10.0000,0.000000,C2.1
1245,R001233,"Sensor Inductivo, E55BLT1C",1.0000,0.000000,C2.1 – 1
1246,R001234,Sensor Inductivo P+F,1.0000,0.000000,C2.1 – 1
1247,R001235,Carbones 15 x 66 x 94 UNITED CAM,7.0000,0.000000,C2.1 – 1
1248,R001236,Potenciómetro  CCW CW S 7276 R10K L.25,1.0000,0.000000,C2.1 – 1
1249,R001237,Switch KCD2,1.0000,0.000000,C2.1 – 2
1250,R001238,Switch KCD3,1.0000,0.000000,C2.1 – 2
1251,R001239,"Sensor  inductivo, PNP, NO + NC, D18mm, 6-36V",2.0000,0.000000,C2.1 – 2
1252,R001240,"Sensor inductivo, NPN, NO + NC, D18mm, 6-36V",2.0000,0.000000,C2.1 – 2
1253,R001241,"Rolé con bobina de 24V DC, con base",2.0000,0.000000,C2.1 – 2
1254,R001242,"Sensor inductivo, PNP, NO, D12mm, LJ12A3-4-Z/BY",4.0000,0.000000,C2.1 – 2
1255,R001243,"Sensor  inductivo, PNP, NO, D18mm, 6-36V",5.0000,0.000000,C2.1 – 2
1256,R001244,"Sensor  inductivo, PNP, NC, D18mm, 6-36V",5.0000,0.000000,C2.1 – 2
1257,R001245,"Sensor inductivo, NPN, NO, D18mm, 6-36V",5.0000,0.000000,C2.1 – 2
1258,R001246,"Sensor inductivo, NPN, NC, D18mm, 6-36V",5.0000,0.000000,C2.1 – 2
1259,R001247,"Modulo de salida de RELE 6ES5 452-8MA11, 4x30V DC/230V AC",1.0000,0.000000,C2.2
1260,R001248,"Modulo de salida digital 6ES5 421-8MA12, 4x24V DC",1.0000,0.000000,C2.2
1261,R001249,"Modulo de salida digital 6ES5 441-8MA11, 4x24V DC/0,5A",1.0000,0.000000,C2.2
1262,R001250,Rueda de soldar D 116 x 55 x 18,0.0000,0.000000,C2.2
1263,R001251,"Rueda de soldar Inferior D43, GHK-43202359",2.0000,0.000000,C2.2
1264,R001252,"Rueda de soldar Inferior D45, 64M 414347",2.0000,350.000000,C2.2
1265,R001253,"Rueda de soldar Inferior D49, GHK-49302245",1.0000,0.000000,C2.2
1266,R001254,"Rueda de soldar Inferior D52, 64M 485870",3.0000,0.000000,C2.2
1267,R001255,"Rueda de soldar Inferior D62, GHK-621006648",1.0000,0.000000,C2.2
1268,R001256,"Rueda de soldar Inferior D65/D62, GR-405424",0.0000,0.000000,C2.2
1269,R001257,Rueda de soldar NRZD,0.0000,0.000000,C2.2
1270,R001258,Rueda de soldar superior D120,2.0000,0.000000,C2.2
1271,R001259,Rueda de soldar superior M-3-10158 D100,0.0000,0.000000,C2.2
1272,R001260,Rueda de soldar superior M-3-10185 D100,1.0000,0.000000,C2.2
1273,R001261,Rueda de soldar superior RKSR85,1.0000,"1,474.720000",C2.2
1274,R001262,Rueda de soldar superior D100,1.0000,0.000000,C2.2
1275,R001263,"Eje con paletas, 35 x 150, aplicador de polvo",4.0000,0.000000,C2.3
1276,R001264,Rodillos para cincho de horno 15971,8.0000,0.000000,C2.3
1277,R001265,Eje horno SODOUDRONIC,8.0000,0.000000,C2.3
1278,R001266,Rueda para barniz liquido,5.0000,0.000000,C2.3
1279,R001267,Separador Desapilador SOUDRONIC 62M – 45238,4.0000,0.000000,C2.3 – 1
1280,R001268,Ruedas para flexer,12.0000,0.000000,C2.3 – 1
1281,R001269,Base para ruedas de flexer SMAG,0.0000,0.000000,C2.3 – 2
1282,R001270,Base para ruedas de flexer SOUDRONIC,10.0000,0.000000,C2.3 – 2
1283,R001271,"Microswitch 125VAC, 15A, 1NO+1NC, KOI",0.0000,0.000000,C2.3 – 3
1284,R001272,Base trinquete SOUDRONIC M – 445017,1.0000,0.000000,C2.3 – 3
1285,R001273,Base trinquete SOUDRONIC M – 305028,1.0000,0.000000,C2.3 – 3
1286,R001274,Base empujador de trinquete SOUDRONIC,2.0000,0.000000,C2.3 – 3
1287,R001275,Separadores de caucho SOUDRONIC 1/4,3.0000,0.000000,C2.3 – 3
1288,R001276,Niple hexagonal macho de 1/2” x 3/8”,6.0000,0.000000,C2.3 – 3
1289,R001277,Rodillos de aplicador de polvo FREIAG 18560,8.0000,0.000000,C2.3 – 3
1290,R001278,Tornillo cilíndrico Allen M4 FREIAG 18758,8.0000,0.000000,C2.3 – 3
1291,R001279,Horómetro digital,0.0000,0.000000,C2.4
1292,R001280,Horómetro análogo,0.0000,0.000000,C2.4
1293,R001281,Switch de encendido LA10,1.0000,0.000000,C2.4
1294,R001282,Transformador universal,1.0000,0.000000,C2.4
1295,R001283,"Control para portones, BS-PYGM",2.0000,0.000000,C2.4
1296,R001284,Amplificador de sensor de 80 a 500 microhenrios,3.0000,0.000000,C2.4
1297,R001285,Sensores infrarrojos IR30,8.0000,0.000000,C2.4
1298,R001286,Lámparas de alarma de 24 V,10.0000,0.000000,C2.4
1299,R001287,Repuestos usados varios,1.0000,0.000000,C3.0
1300,R001288,Válvulas hidráulicas HS2016,2.0000,0.000000,C3.1
1301,R001289,Kit de o ring XS2016,2.0000,0.000000,C3.1
1302,R001290,Switch XS2016,2.0000,0.000000,C3.1
1303,R001291,Rueda Trasera HPT50,4.0000,0.000000,C3.1
1304,R001292,Rueda Trasera HPT30,4.0000,0.000000,C3.1
1305,R001293,Rueda Trasera HS2016,4.0000,0.000000,C3.1
1306,R001294,Rueda delantera HS2016,4.0000,0.000000,C3.1
1307,R001295,Rueda Trasera XS2016,4.0000,0.000000,C3.1
1308,R001296,Rueda delantera XS2016,4.0000,0.000000,C3.1
1309,R001297,Rueda delantera HPT50,8.0000,0.000000,C3.1
1310,R001298,Rueda delantera HPT30,8.0000,0.000000,C3.1
1311,R001299,Rodamientos Varios litografía,1.0000,0.000000,C3.2
1312,R001300,Motores de portones,1.0000,0.000000,C3.3
1313,R001301,Motor JSCC 100YT200GV22 100GH10H  200W / 220V,1.0000,0.000000,C3.3
1314,R001302,"Interruptor magnético XCSDMC590, puertas",1.0000,0.000000,C3.3
1315,R001303,Control de velocidad SF200E,1.0000,0.000000,C3.3
1316,R001304,Control de vibrador SDVC31-M,1.0000,0.000000,C3.3
1317,R001305,Sensor IME08-04NNSZW2K  1040895,1.0000,0.000000,C3.3
1318,R001306,Distribuidor de 4 vías,1.0000,0.000000,C3.3
1319,R001307,Distribuidor de 5 vías,1.0000,0.000000,C3.3
1320,R001308,Filtro de aceite,1.0000,0.000000,C3.3
1321,R001309,Kit de sellos de aluminio,1.0000,0.000000,C3.3
1322,R001310,Micro switch,1.0000,0.000000,C3.3
1323,R001311,Motor bomba 3 PH,1.0000,0.000000,C3.3
1324,R001312,"Sensor QS18VN6CV45, sensor de soportes",2.0000,0.000000,C3.3
1325,R001313,Sensor de detección de soldadura,2.0000,0.000000,C3.3
1326,R001314,Electrodos,2.0000,0.000000,C3.3
1327,R001315,"Yunques, soldadora de soportes",2.0000,0.000000,C3.3
1328,R001316,Sensor GSE6-N1111   1052449,2.0000,0.000000,C3.3
1329,R001317,Electroválvula 5/2 de 1/4” SY7120-5LZD-02,0.0000,0.000000,C3.3
1330,R001318,Electrodos,2.0000,0.000000,C3.3
1331,R001319,Kit de sellos de válvula R055,2.0000,0.000000,C3.3
1332,R001320,Roldanas soldadura sin hilo,3.0000,0.000000,C3.3
1333,R001321,Lañas de cobre,10.0000,0.000000,C3.3
1334,R001322,Repuestos de motores de portones,1.0000,0.000000,C4.4
1335,R001323,"Soportes para guías lineales, incompletas",2.0000,0.000000,D1.0
1336,R001324,Faja corrugada de 3” x 2.00 mm,1.0000,0.000000,D1.1
1337,R001325,"Contactor MKEP,",0.0000,0.000000,D1.1
1338,R001326,Guía,2.0000,0.000000,D1.1
1339,R001327,Tuerca de bolas,2.0000,0.000000,D1.1
1340,R001328,Arandelas plásticas de 55 mm x 90 mm x 18 mm,4.0000,0.000000,D1.1
1341,R001329,Resortes de horno,4.0000,0.000000,D1.1
1342,R001330,Cilindro MGPM12-30DZ,1.0000,0.000000,D1.2
1343,R001331,Cilindro CDM2E20-160A,2.0000,0.000000,D1.2
1344,R001332,Cojinetes de aguja  12 x 19 x 12,4.0000,0.000000,D1.2
1345,R001333,Corona de agujas 20 x 24 x 12,3.0000,0.000000,D1.2
1346,R001334,"Correa 154L 050 J04, 395 mm largo",2.0000,0.000000,D1.2
1347,R001335,Correa 194XL,2.0000,0.000000,D1.2
1348,R001336,"Correa 315L 050 J10, 800 mm largo",2.0000,0.000000,D1.2
1349,R001337,Correa A074,0.0000,0.000000,D1.2
1350,R001338,Correa A38,0.0000,0.000000,D1.2
1351,R001339,Correa A965 LI,4.0000,0.000000,D1.2
1352,R001340,Correa HTD1200 – 8M,1.0000,0.000000,D1.2
1353,R001341,Correa STD 780-S5M,2.0000,0.000000,D1.2
1354,R001342,"Electro Válvula de paso, 24VDC 1/4 NPT",1.0000,0.000000,D1.2
1355,R001343,Encoder 15BRT-1009-CO1 / F2-720RSV,1.0000,0.000000,D1.2
1356,R001344,Faja FM – 34,7.0000,24.063333,D1.2
1357,R001345,Formador de vacío PZL212,1.0000,0.000000,D1.2
1358,R001346,"Placa de rodillos HJG-k68105T D2, PATINES",2.0000,0.000000,D1.2
1359,R001347,Presostato Digital ISE30A-01-B-L,1.0000,0.000000,D1.2
1360,R001348,Presostato IS10-01S-6L,2.0000,0.000000,D1.2
1361,R001349,Punto de conexión AJ65SBTB1-16D,1.0000,0.000000,D1.2
1362,R001350,Punto de conexión AJ65SBTB1-16T,1.0000,0.000000,D1.2
1363,R001351,Rodamiento 51101 251Z,2.0000,0.000000,D1.2
1364,R001352,Rodamiento B118,2.0000,0.000000,D1.2
